tournament,placing_id,category,gender,age_class,weight_kg,weight_bound,rank,medal,fighter,country,club,weighed,result_source
fisav-world-combat-championships-2013-senior-men,fisav-world-combat-championships-2013-senior-men-0017,75 – 80kg,,,80,under,2,silver,Alexander SIDORKIN,Russia,,,reported
fisav-world-combat-championships-2013-senior-men,fisav-world-combat-championships-2013-senior-men-0019,80 – 85kg,,,85,under,1,gold,Alexey SACHIVKO,Russia,,,reported
fisav-world-combat-championships-2013-senior-men,fisav-world-combat-championships-2013-senior-men-0020,80 – 85kg,,,85,under,2,silver,Mykyta CHUB,Ukraine,,,reported
fisav-world-combat-championships-2013-senior-men,fisav-world-combat-championships-2013-senior-men-0022,Plus de 85kg,,,85,under,1,gold,Fabrice AURIENG,France,,,reported
fisav-world-combat-championships-2013-senior-men,fisav-world-combat-championships-2013-senior-men-0023,Plus de 85kg,,,85,under,2,silver,Zvonimir MARTIC,Croatia,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0001,Moins de 48kg,,,48,under,1,gold,Elisa PICOLLO,Italy,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0002,Moins de 48kg,,,48,under,2,silver,Ouided ABDELAZIZ,Tunisia,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0003,Moins de 48kg,,,48,under,3,bronze,Mariko HARA,Madagascar,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0004,48 – 52kg,,,52,under,1,gold,Margot BOUYJOU,France,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0005,48 – 52kg,,,52,under,2,silver,Evgeniya SIVIRI,Russia,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0006,48 – 52kg,,,52,under,3,bronze,Lydia COUTURE,Italy,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0007,52 – 56kg,,,56,under,1,gold,Anissa MEKSEN,France,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0008,52 – 56kg,,,56,under,2,silver,Celine IGLESIS,Belgium,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0009,52 – 56kg,,,56,under,3,bronze,Olga GAVRILOVA,Italy,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0010,56 – 60kg,,,60,under,1,gold,Cyrielle GIRODIAS,France,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0011,56 – 60kg,,,60,under,2,silver,Rimma GOLUBEVA,Russia,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0012,56 – 60kg,,,60,under,3,bronze,Marija PETRIC,Croatia,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0013,60 – 65kg,,,65,under,1,gold,Julie BURTON,France,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0014,60 – 65kg,,,65,under,2,silver,Annuka VOLOTINEN,Finland,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0016,65 – 70kg,,,70,under,1,gold,Blandine JOUARD,France,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0017,65 – 70kg,,,70,under,2,silver,Serena BURGIO,Italy,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0019,70 – 75kg,,,75,under,1,gold,Nives RADIC,Croatia,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0020,70 – 75kg,,,75,under,2,silver,Wided YOUNSI,Tunisia,,,reported
fisav-world-combat-championships-2013-senior-women,fisav-world-combat-championships-2013-senior-women-0021,70 – 75kg,,,75,under,3,bronze,Nina VEHAR,Slovenia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0001,Feminines moins de 48kg,Women,,48,under,1,gold,MANSY Pauline,France,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0002,Feminines moins de 48kg,Women,,48,under,2,silver,KNEZEVIC Radana,Serbia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0003,Feminines 48-52kg,Women,,52,under,1,gold,JACQUES Marie-Xaviere,France,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0004,Feminines 48-52kg,Women,,52,under,2,silver,CURCIN Jasna,Serbia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0005,Feminines 48-52kg,Women,,52,under,3,bronze,BEHRAMAJ Emanuela,Bosnia and Herzegovina,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0006,Feminines 52-56kg,Women,,56,under,1,gold,WOLFF Juliette,France,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0007,Feminines 52-56kg,Women,,56,under,2,silver,SOKOLIC Kristina,Croatia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0008,Feminines 52-56kg,Women,,56,under,3,bronze,VALENTINA Keri,Serbia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0009,Feminines 56-60kg,Women,,60,under,1,gold,ASKOLA Johanna,Finland,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0010,Feminines 56-60kg,Women,,60,under,2,silver,GREFFIER Samantha,France,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0011,Feminines 56-60kg,Women,,60,under,3,bronze,MAKSIMOVIC Helena,Serbia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0012,Feminines 56-60kg,Women,,60,under,3,bronze,CAVALLO Sofia,Italy,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0013,Feminines 60-65kg,Women,,65,under,1,gold,FREMEAU Cassandre,France,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0014,Feminines 60-65kg,Women,,65,under,2,silver,NESTOROVIC Emilija,Serbia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0015,Feminines 60-65kg,Women,,65,under,3,bronze,MAMULA Branka,Croatia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0016,Feminines 60-65kg,Women,,65,under,3,bronze,PALKONEN Chia,Finland,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0017,Feminines 65-70kg,Women,,70,under,1,gold,BAUDRY Lea,France,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0018,Feminines 65-70kg,Women,,70,under,2,silver,GAVRIC Teodora,Serbia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0019,Feminines Plus de 70kg,Women,,70,under,1,gold,BRADIC Marina,Serbia,,,reported
fisav-world-youth-championships-2013-female-categories,fisav-world-youth-championships-2013-female-categories-0020,Feminines Plus de 70kg,Women,,70,under,2,silver,SUZANNE Laure,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0001,Masculins moins de 48kg,Men,,48,under,1,gold,PLACE Lorenzo,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0002,Masculins moins de 48kg,Men,,48,under,2,silver,VUKOVIC Nikola,Serbia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0003,Masculins 48-52kg,Men,,52,under,1,gold,SHCHERBACHENKO Sergey,Russia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0004,Masculins 48-52kg,Men,,52,under,2,silver,DECASTRES Cedric,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0005,Masculins 48-52kg,Men,,52,under,3,bronze,CAPUTI Leonardo,Italy,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0006,Masculins 48-52kg,Men,,52,under,3,bronze,SIJACKI Denis,Bosnia and Herzegovina,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0007,Masculins 52-56kg,Men,,56,under,1,gold,BARDEUR Nicolas,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0008,Masculins 52-56kg,Men,,56,under,2,silver,COLLART Yoann,Belgium,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0009,Masculins 52-56kg,Men,,56,under,3,bronze,COSIMO Guerrino,Italy,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0010,Masculins 52-56kg,Men,,56,under,3,bronze,HAJDUKOVIC Dragan,Serbia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0011,Masculins 56-60kg,Men,,60,under,1,gold,BOZIC Nebosja,Serbia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0012,Masculins 56-60kg,Men,,60,under,2,silver,ALLENO Maxence,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0013,Masculins 56-60kg,Men,,60,under,3,bronze,HORVAT Robert,Bosnia and Herzegovina,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0014,Masculins 56-60kg,Men,,60,under,3,bronze,COSIMO Cannalire,Italy,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0015,Masculins 60-65kg,Men,,65,under,1,gold,MICHO Honorick,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0016,Masculins 60-65kg,Men,,65,under,2,silver,PROKIC Bogdan,Serbia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0017,Masculins 60-65kg,Men,,65,under,3,bronze,STEVANOVIC Radoje,Bosnia and Herzegovina,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0018,Masculins 60-65kg,Men,,65,under,3,bronze,PICASSO Nicola,Italy,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0019,Masculins 65-70kg,Men,,70,under,1,gold,VUJIC Filip,Croatia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0020,Masculins 65-70kg,Men,,70,under,2,silver,ANDREZE Kevin,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0021,Masculins 65-70kg,Men,,70,under,3,bronze,FRANSOLET Clement,Belgium,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0022,Masculins 65-70kg,Men,,70,under,3,bronze,KLEPIC Predrag,Bosnia and Herzegovina,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0023,Masculins 70-75kg,Men,,75,under,1,gold,KUYRUK Okan,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0024,Masculins 70-75kg,Men,,75,under,2,silver,ARUTJUNJAN Aram,Finland,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0025,Masculins 70-75kg,Men,,75,under,3,bronze,LAGANA Roberto,Italy,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0026,Masculins 70-75kg,Men,,75,under,3,bronze,VERVOORT Jeremy,Belgium,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0027,Masculins 75-80kg,Men,,80,under,1,gold,SILVESTRI Thomas,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0028,Masculins 75-80kg,Men,,80,under,2,silver,ZARGI Miha,Slovenia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0029,Masculins 75-80kg,Men,,80,under,3,bronze,PAVICIC Bojan,Serbia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0030,Masculins 80-85kg,Men,,85,under,1,gold,MALOT Loan,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0031,Masculins 80-85kg,Men,,85,under,2,silver,ZIVANCEVIC Nenad,Serbia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0032,Masculins 80-85kg,Men,,85,under,3,bronze,CIGALE Domen,Slovenia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0033,Masculins plus de 85kg,Men,,85,under,1,gold,LAMHAMDI Illias,France,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0034,Masculins plus de 85kg,Men,,85,under,2,silver,NIKOLIC Mladen,Serbia,,,reported
fisav-world-youth-championships-2013-male-categories,fisav-world-youth-championships-2013-male-categories-0035,Masculins plus de 85kg,Men,,85,under,3,bronze,GAJSEK Jan,Slovenia,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0001,Moins de 56kg,,,56,under,1,gold,Boris RODRIGUEZ,France,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0002,Moins de 56kg,,,56,under,2,silver,Fayçal MESSAOUDENE,Algeria,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0003,Moins de 56kg,,,56,under,3,bronze,Srdjan NADRLJANSKI,Madagascar,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0004,56 – 60kg,,,60,under,1,gold,Yoann COLLART,Belgium,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0005,56 – 60kg,,,60,under,2,silver,Jérôme BELLANGER,France,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0006,56 – 60kg,,,60,under,3,bronze,Kenta FUNAYAMA,Korea,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0007,60 – 65kg,,,65,under,1,gold,Johan GHASSIRI,France,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0008,60 – 65kg,,,65,under,2,silver,Anthony MEZAACHE,Algeria,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0009,60 – 65kg,,,65,under,3,bronze,Thibault CORBISIER,Iran,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0010,65 – 70kg,,,70,under,1,gold,Smaël MAYOUF,France,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0011,65 – 70kg,,,70,under,2,silver,Naïm NEMOUCHI,Algeria,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0012,65 – 70kg,,,70,under,3,bronze,Elias ANDERSSON,Morocco,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0013,70 – 75kg,,,75,under,1,gold,Tony ANCELIN,France,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0014,70 – 75kg,,,75,under,2,silver,James ANTILL,United Kingdom,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0015,70 – 75kg,,,75,under,3,bronze,Laurent PIRSON,Algeria,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0016,75 – 80kg,,,80,under,1,gold,James SOUTHWOOD,United Kingdom,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0017,75 – 80kg,,,80,under,2,silver,Yacine BOUAÏSSA,France,,,reported
fisav-world-assaut-2014-men-s-results,fisav-world-assaut-2014-men-s-results-0018,75 – 80kg,,,80,under,3,bronze,Niko RYYTTY,Algeria,,,reported
