tournament,bout_id,date,time,ring,category,gender,age_class,weight_kg,weight_bound,phase,poule,red,red_country,red_club,red_weighed,blue,blue_country,blue_club,blue_weighed,red_points,blue_points,red_warnings,blue_warnings,winner_corner,winner,loser,decision,decision_detail,status,result_source
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-256,,,,Men -60 kg,Men,,60,under,semi,,ALLENO Maxence,,LEVALLOIS SC,,MICHEL Pierre,,SSAVATITUDE,,,,,,,ALLENO Maxence,MICHEL Pierre,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-257,,,,Men -60 kg,Men,,60,under,semi,,MARIMOUTOU Eddy,,BF TAMARINS,,GHASSIRI Anthony,,OF POMPEY BOXE FRANCAISE,,,,,,,MARIMOUTOU Eddy,GHASSIRI Anthony,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-258,,,,Men -60 kg,Men,,60,under,final,,ALLENO Maxence,,LEVALLOIS SC,,MARIMOUTOU Eddy,,BF TAMARINS,,,,,,,ALLENO Maxence,MARIMOUTOU Eddy,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-261,,,,Men -65 kg,Men,,65,under,quarter,,BARBAROT Marvin,,FL LANESTER,,GRATON Tanguy,,RING LUCONNAIS,,,,,,,BARBAROT Marvin,GRATON Tanguy,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-262,,,,Men -65 kg,Men,,65,under,quarter,,GHASSIRI Johan,,OF POMPEY BOXE FRANCAISE,,FOUBERT Sébastien,,PSBF,,,,,,,GHASSIRI Johan,FOUBERT Sébastien,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-263,,,,Men -65 kg,Men,,65,under,quarter,,FAILLE Bastien,,LYON SAVATE,,RAPHALEN Alexandre,,SDCL CENTER,,,,,,,FAILLE Bastien,RAPHALEN Alexandre,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-264,,,,Men -65 kg,Men,,65,under,quarter,,PELLEGRIN Renaud,,PLANETE BORG,,BOUGUARNE Khalid,,BFS JOCONDIENNE,,,,,,,PELLEGRIN Renaud,BOUGUARNE Khalid,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-265,,,,Men -65 kg,Men,,65,under,semi,,GHASSIRI Johan,,OF POMPEY BOXE FRANCAISE,,BARBAROT Marvin,,FL LANESTER,,,,,,,GHASSIRI Johan,BARBAROT Marvin,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-266,,,,Men -65 kg,Men,,65,under,semi,,PELLEGRIN Renaud,,PLANETE BORG,,FAILLE Bastien,,LYON SAVATE,,,,,,,PELLEGRIN Renaud,FAILLE Bastien,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-267,,,,Men -65 kg,Men,,65,under,final,,GHASSIRI Johan,,OF POMPEY BOXE FRANCAISE,,PELLEGRIN Renaud,,PLANETE BORG,,,,,,,GHASSIRI Johan,PELLEGRIN Renaud,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-270,,,,Men -70 kg,Men,,70,under,quarter,,PLACE Anthony,,PLANETE BORG,,BOUNIA Naël,,AUVR SAVATE,,,,,,,PLACE Anthony,BOUNIA Naël,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-271,,,,Men -70 kg,Men,,70,under,quarter,,BONNET Jérémy,,MILLAS BOXE,,TESSERON Sébastien,,BF ST AMAND,,,,,,,BONNET Jérémy,TESSERON Sébastien,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-272,,,,Men -70 kg,Men,,70,under,quarter,,MAYOUF Smael,,SBF LL ARMENTIERES,,LE COCQUEN Sylvain,,SAVATE BRESTOISE,,,,,,,MAYOUF Smael,LE COCQUEN Sylvain,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-273,,,,Men -70 kg,Men,,70,under,quarter,,LE PREVOST Maxime,,ELAN SPORTIF DE MONTREUIL,,BA Ibrahima,,AS EVRY SBF,,,,,,,LE PREVOST Maxime,BA Ibrahima,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-274,,,,Men -70 kg,Men,,70,under,semi,,BONNET Jérémy,,MILLAS BOXE,,PLACE Anthony,,PLANETE BORG,,,,,,,BONNET Jérémy,PLACE Anthony,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-275,,,,Men -70 kg,Men,,70,under,semi,,MAYOUF Smael,,SBF LL ARMENTIERES,,LE PREVOST Maxime,,ELAN SPORTIF DE MONTREUIL,,,,,,,MAYOUF Smael,LE PREVOST Maxime,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-276,,,,Men -70 kg,Men,,70,under,final,,BONNET Jérémy,,MILLAS BOXE,,MAYOUF Smael,,SBF LL ARMENTIERES,,,,,,,BONNET Jérémy,MAYOUF Smael,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-279,,,,Men -75 kg,Men,,75,under,quarter,,TRIBOULLOY Guénolé,,SLEC,,BRECHET Johann,,AS TIERCE,,,,,,,TRIBOULLOY Guénolé,BRECHET Johann,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-280,,,,Men -75 kg,Men,,75,under,quarter,,MICHAUX Vincent,,REIMS BF,,BOBENRIETH Aurélien,,AS QUETIGNY,,,,,,,MICHAUX Vincent,BOBENRIETH Aurélien,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-281,,,,Men -75 kg,Men,,75,under,semi,,DAHIE Jeff,,US CRETEIL,,MICHAUX Vincent,,REIMS BF,,,,,,,DAHIE Jeff,MICHAUX Vincent,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-282,,,,Men -75 kg,Men,,75,under,semi,,NOGUEIRA Fabrice,,ESC BOXING CLUB,,TRIBOULLOY Guénolé,,SLEC,,,,,,,NOGUEIRA Fabrice,TRIBOULLOY Guénolé,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-283,,,,Men -75 kg,Men,,75,under,final,,DAHIE Jeff,,US CRETEIL,,NOGUEIRA Fabrice,,ESC BOXING CLUB,,,,,,,DAHIE Jeff,NOGUEIRA Fabrice,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-286,,,,Men -80 kg,Men,,80,under,quarter,,LACHENAL Edouard,,SFG SAVATE,,GRAILLOT Yann,,AC BOULOGNE BILLANCOURT,,,,,,,LACHENAL Edouard,GRAILLOT Yann,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-287,,,,Men -80 kg,Men,,80,under,quarter,,GOUGET Loïc,,MONTPELLIER UNIVERSITE CLUB,,BIENVENU Jovan,,LA SAVATE CAPELLOISE,,,,,,,GOUGET Loïc,BIENVENU Jovan,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-288,,,,Men -80 kg,Men,,80,under,semi,,GOUGET Loïc,,MONTPELLIER UNIVERSITE CLUB,,DEBONO Laurent,,BF GB MARSEILLE,,,,,,,GOUGET Loïc,DEBONO Laurent,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-289,,,,Men -80 kg,Men,,80,under,semi,,IDJELLIDAINE Riad,,CERCLE DE BF ERMONT,,LACHENAL Edouard,,SFG SAVATE,,,,,,,IDJELLIDAINE Riad,LACHENAL Edouard,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-290,,,,Men -80 kg,Men,,80,under,final,,GOUGET Loïc,,MONTPELLIER UNIVERSITE CLUB,,IDJELLIDAINE Riad,,CERCLE DE BF ERMONT,,,,,,,GOUGET Loïc,IDJELLIDAINE Riad,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-293,,,,Men -85 kg,Men,,85,under,quarter,,BIZOT Mael,,SLEC,,LABADIE Michel,,TEYRAN SAVATE POING,,,,,,,BIZOT Mael,LABADIE Michel,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-294,,,,Men -85 kg,Men,,85,under,semi,,KIRCH Hervé,,BF SAVERNE,,BIZOT Mael,,SLEC,,,,,,,KIRCH Hervé,BIZOT Mael,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-295,,,,Men -85 kg,Men,,85,under,semi,,URVOY Allan,,ESC BOXING CLUB,,LAMOLIE Jérôme,,AS HOSSEGOR GYM,,,,,,,URVOY Allan,LAMOLIE Jérôme,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-296,,,,Men -85 kg,Men,,85,under,final,,KIRCH Hervé,,BF SAVERNE,,URVOY Allan,,ESC BOXING CLUB,,,,,,,KIRCH Hervé,URVOY Allan,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-299,,,,Men open,Men,,,over,quarter,,ANNOUR Brahim,,CERCLE DE BF ERMONT,,SEJOURNANT Frédéric,,BFS FAULQUEMONT,,,,,,,ANNOUR Brahim,SEJOURNANT Frédéric,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-300,,,,Men open,Men,,,over,quarter,,CHEVALIER Ludovic,,NOUVEAU CHEVALIER ROZE,,MICHO Jean Honorick,,MULTI BOXE RIVIERE DES GALETS,,,,,,,CHEVALIER Ludovic,MICHO Jean Honorick,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-301,,,,Men open,Men,,,over,quarter,,NAROU Yoann,,SVSBF VINCENNES,,DEMOUGEOT Franck,,ASBF FRONTIGNAN,,,,,,,NAROU Yoann,DEMOUGEOT Franck,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-302,,,,Men open,Men,,,over,quarter,,PASQUIER Julien,,BF CLUSES,,BODARD Cédric,,BF CLUB PERIGUEUX,,,,,,,PASQUIER Julien,BODARD Cédric,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-303,,,,Men open,Men,,,over,semi,,ANNOUR Brahim,,CERCLE DE BF ERMONT,,CHEVALIER Ludovic,,NOUVEAU CHEVALIER ROZE,,,,,,,ANNOUR Brahim,CHEVALIER Ludovic,points,Majorité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-304,,,,Men open,Men,,,over,semi,,NAROU Yoann,,SVSBF VINCENNES,,PASQUIER Julien,,BF CLUSES,,,,,,,NAROU Yoann,PASQUIER Julien,points,Unanimité,decided,reported
resultats-des-tournois-qualificatifs-assaut-m-f-2020-2,resultats-des-tournois-qualificatifs-assaut-m-f-2020-2-305,,,,Men open,Men,,,over,final,,ANNOUR Brahim,,CERCLE DE BF ERMONT,,NAROU Yoann,,SVSBF VINCENNES,,,,,,,ANNOUR Brahim,NAROU Yoann,points,Majorité,decided,reported
resultats-gala-des-abymes-01-mars-2014-2014,resultats-gala-des-abymes-01-mars-2014-2014-001,2014-03-01,,,Assaut -75 kg,,,75,under,,,FONTAINE MATTHIEU,,académie de boxes de charenton,,SAHAI STEPHANE,,us goyave,,,,,,,FONTAINE MATTHIEU,SAHAI STEPHANE,points,unanimité,decided,reported
resultats-gala-des-abymes-01-mars-2014-2014,resultats-gala-des-abymes-01-mars-2014-2014-002,2014-03-01,,,Assaut -75 kg,,,75,under,,,BAYARD SUNNY,,KBCM Martinique,,PEZERON,,us goyave,,,,,,,BAYARD SUNNY,PEZERON,points,unanimité,decided,reported
resultats-gala-des-abymes-01-mars-2014-2014-junior,resultats-gala-des-abymes-01-mars-2014-2014-003,2014-03-01,,,Combat Junior -85 kg,,Junior,85,under,,,RICHARD-LEPINAY JORDAN,,saint-brieuc,,CHERI-ZECOTE SEBASTIEN,,KBCM mARTINIQUE,,,,,,,CHERI-ZECOTE SEBASTIEN,RICHARD-LEPINAY JORDAN,points,unanimité,decided,reported
resultats-gala-des-abymes-01-mars-2014-2014-senior,resultats-gala-des-abymes-01-mars-2014-2014-004,2014-03-01,,,Combat Senior -75 kg,,Senior,75,under,,,LADREZEAU GREGORY,,west indies savate,,ECANVIL STEPHANE,,académie de boxes de charenton,,,,,,,LADREZEAU GREGORY,ECANVIL STEPHANE,points,majorité,decided,reported
resultat-albertville-premium-elite-a-2024-pdf-2024,resultat-albertville-premium-elite-a-2024-pdf-2024-01-final,,,,Women -52 kg,Women,,52,under,final,,MAGNANO Zélie,,SAVATE SAINT CHRISTOL,,CRUNEL Marie CSME - Boxe Fran?aise,,,,,,,,,MAGNANO Zélie,CRUNEL Marie CSME - Boxe Fran?aise,points,Unanimité,decided,reported
resultat-albertville-premium-elite-a-2024-pdf-2024,resultat-albertville-premium-elite-a-2024-pdf-2024-02-final,,,,Men -65 kg,Men,,65,under,final,,KASMI Bader,,BF VANDOEUVRE,,HASSEN Sadok CSME - Boxe Française,,,,,,,,,KASMI Bader,HASSEN Sadok CSME - Boxe Française,points,Unanimité,decided,reported
resultat-albertville-premium-elite-a-2024-pdf-2024,resultat-albertville-premium-elite-a-2024-pdf-2024-03-final,,,,Men -80 kg,Men,,80,under,final,,DOUBLET Jonathan,,SA MERIGNAC BF,,BELLAND Antonin,,ESJBF,,,,,,,DOUBLET Jonathan,BELLAND Antonin,points,Unanimité,decided,reported
resultat-albertville-premium-elite-a-2024-pdf-2024,resultat-albertville-premium-elite-a-2024-pdf-2024-04-final,,,,Women -60 kg,Women,,60,under,final,,PECH Morgane,,LLSBF,,DENIAU Djill,,TOULOUSE MULTI-BOXE,,,,,,,PECH Morgane,DENIAU Djill,points,Unanimité,decided,reported
resultat-albertville-premium-elite-a-2024-pdf-2024,resultat-albertville-premium-elite-a-2024-pdf-2024-05-final,,,,Men -70 kg,Men,,70,under,final,,SILVESTRI Thomas,,ROYAL BOXING CLUB,,THOMAS Julien,,ESC BOXING CLUB,,,,,,,SILVESTRI Thomas,THOMAS Julien,points,Majorité,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b001,,,,Premium Women -52 kg,Women,,52,under,quarter,,LARDIERE INES,,LE RING LUCONNAIS,,NOUAR GRECH LEA,,BOXING VAROIS,,,,,,,NOUAR GRECH LEA,LARDIERE INES,points,Unanimite,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b002,,,,Premium Men -70 kg,Men,,70,under,quarter,,MATHON CHARLY,,DYNAMIK FRONTIGNAN,,PERQUIN HECTOR,,MERIGNAC,,,,,,,MATHON CHARLY,PERQUIN HECTOR,points,Unanimité,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b003,,,,Premium Men -70 kg,Men,,70,under,quarter,,BOUGLOUF MALIK,,PLANETE BORG,,BELLAND Antonin,,Orly,,,,,,,BOUGLOUF MALIK,BELLAND Antonin,disqualification,DISQUALIFICATION,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b004,,,,Premium Women -52 kg,Women,,52,under,r16,,GIL Sarah,,ANNECY BF,,KABABDJIAN Sarah,,ROYAL BOXING CLUB,,,,,,,GIL Sarah,KABABDJIAN Sarah,forfait,Par Forfait,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b005,,,,Premium Women -52 kg,Women,,52,under,quarter,,BOIVIN Laura,,SBF AIGUEPERSE,,BENOUN Clothilde,,SAVATE CLUB DRAVEIL BFD,,,,,,,BOIVIN Laura,BENOUN Clothilde,points,Majorité,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b006,,,,Premium Women -52 kg,Women,,52,under,quarter,,NANDI Chloé,,USCRETEIL,,DIEUDONNE Aurèlie,,LA SAVATE LURONNE,,,,,,,NANDI Chloé,DIEUDONNE Aurèlie,points,Unanimité,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b007,,,,Premium Women -60 kg,Women,,60,under,quarter,,PECH Morgane,,LLSBF,,DENIAU Djill,,TOULOUSE MULTI-BOXE,,,,,,,PECH Morgane,DENIAU Djill,points,Unanimité,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b008,,,,Elite A Men -70 kg,Men,,70,under,quarter,,NASSIBOU LUDOVIC,,OMNISPORT GRAND FONTAINE,,THOMAS Julien,,ESC BOXING CLUB,,,,,,,NASSIBOU LUDOVIC,THOMAS Julien,points,UNANIMITE,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b009,,,,Elite A Women -52 kg,Women,,52,under,quarter,,GIL SARAH ANNECY,,UNANIIMITE,,IANNONE LEANA,,DAMPMART,,,,,,,,,,,unresolved,
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b010,,,,Elite A Women -52 kg,Women,,52,under,quarter,,VEGARA MARINE,,MILLAS BOXE,,LE DAMANY STELLA,,BAC 9 SAVATE,,,,,,,VEGARA MARINE,LE DAMANY STELLA,points,Unanimité,decided,reported
resultat-donzere-premium-elite-a-2024-pdf-2024,resultat-donzere-premium-elite-a-2024-pdf-2024-b011,,,,Elite A Women -56 kg,Women,,56,under,quarter,,TALHA YASMINE,,MONTREUIL,,AGUILLE MARIE,,DAMPMART,,,,,,,TALHA YASMINE,AGUILLE MARIE,points,Unanimité,decided,reported
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b001,2026-05-03,,,Women -48 kg (J),Women,,48,under,,,LECLERE-MESSEBEL ELÉONORE,,USCRETEIL,,NIVOLIEZ LINE,,SAVATE BOXE FRANCAISE AURILLACO,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b002,2026-05-03,,,Women -52 kg (J),Women,,52,under,,,GRUCHOT LORETTA,,PLANETE BORG,,COPPEAUX ISAURE,,USCRETEIL,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b003,2026-05-03,,,Women -56 kg (J),Women,,56,under,,,HERVE ROMANE,,LEVALLOIS SPORTING CLUB,,ANDREANI LOLA,,PLANETE BORG,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b004,2026-05-03,,,Women -60 kg (J),Women,,60,under,,,ERUAM LUCIE,,MJCSAVATE COTOISE,,LADJ ALYSSA,,NICE BOXING TEAM FRANK MAY,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b005,2026-05-03,,,Women -65 kg (J),Women,,65,under,,,SIROTTI JOSEPHINE,,COOPYR SPORTIF,,KERBOUL ELSA,,MENEZ-HOM KRAON BOXING CLUB,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b006,2026-05-03,,,Women -70 kg (J),Women,,70,under,,,CHRISTOPHE-BITTER LILY,,COOPYR SPORTIF,,RASSENEUR MAELYS,,NICE BOXING TEAM FRANK MAY,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b007,2026-05-03,,,Women -75 kg (J),Women,,75,under,,,KONATE FATOU,,SAVATE CLUB DRAVEIL,,ALKHANOVA TAMILA,,BF VANDOEUVRE,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b008,2026-05-03,,,Men -48 kg (J),Men,,48,under,,,FRANCOISE LOICK,,MULTI BOXE RIVIERE DES GALETS,,MEAUX WILLIAM,,ROUMOULES SAVATE BOXE FRANCAISE,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b009,2026-05-03,,,Men -52 kg (J),Men,,52,under,,,LONCHAMP SIMON,,BFS BELLEVILLOIS,,OTHILY-JOACHIN NOAH,,USCRETEIL,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b010,2026-05-03,,,Men -56 kg (J),Men,,56,under,,,ANANDY KYLIAN,,JPPDA-TRP,,ZENTAR NORDINE,,CSME - Boxe Française,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b011,2026-05-03,,,Men -60 kg (J),Men,,60,under,,,QUENE AUDIE MATHIEU,,SAVATE BF VILLETTOISE,,GRONDIN SAMUEL,,MULTI BOXE RIVIERE DES GALETS,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b012,2026-05-03,,,Men -65 kg (J),Men,,65,under,,,DOYEN THEO,,CSME - Boxe Française,,SEGUY ASAEL,,COOPYR SPORTIF,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b013,2026-05-03,,,Men -70 kg (J),Men,,70,under,,,BATTENDIER ANGE,,NICE BOXING TEAM FRANK MAY,,ZANELLATO NINO,,OFP BOXE FRANCAISE,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b014,2026-05-03,,,Men -75 kg (J),Men,,75,under,,,TRONCY NATHAN,,MONTALIEU SAVATE,,SULPIE LAURENT NICOLAS,,COGNACAIS SAVATE BOXE FRANCAISE,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b015,2026-05-03,,,Men -80 kg (J),Men,,80,under,,,BOURKOUK RANI,,B.F.S Boxe Française Savate Stras,,ROUVIER LOUKA,,Savate Beaumontoise,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b016,2026-05-03,,,Men -85 kg (J),Men,,85,under,,,EDA-PIERRE MELVIN,,LEVALLOIS SPORTING CLUB,,PLANQUETTE ALEXIS,,L’ESQUIVE,,,,,,,,,,,unresolved,
resultat-cadets-2026-pdf-2026,resultat-cadets-2026-pdf-2026-b017,2026-05-03,,,Men M150 (J),Men,,,,,,ZERROUQI SOULAYMAN,,Fitboxing Breteuil,,BRAHIC AARON,,TEAM POLLUX FLAYOSCAIS,,,,,,,,,,,unresolved,
resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012,resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012-b001,,,,,,,,,,,NANDI Chloé,,,,ANTONIONI Séverine,,,,,,,,,NANDI Chloé,ANTONIONI Séverine,points,unanimité,decided,reported
resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012,resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012-b002,,,,,,,,,,,GONZALES Cynthia,,,,THEILLOUT Laura,,,,,,,,,GONZALES Cynthia,THEILLOUT Laura,points,unanimité,decided,reported
resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012,resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012-b003,,,,,,,,,,,BERROU Alan,,,,SARAZIN Mickaël,,,,,,,,,BERROU Alan,SARAZIN Mickaël,points,unanimité,decided,reported
resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012,resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012-b004,,,,,,,,,,,KEBE Karamba,,,,MAZELLA Eric,,,,,,,,,KEBE Karamba,MAZELLA Eric,points,unanimité,decided,reported
resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012,resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012-b005,,,,,,,,,,,NGASSAM Thomas de Dieu,,,,LEPINAY RICHARD Jordan,,,,,,,,,NGASSAM Thomas de Dieu,LEPINAY RICHARD Jordan,points,majorité,decided,reported
resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012,resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012-b006,,,,,,,,,,,LAZARD Julie,,,,BEN AMOR Hasma,,,,,,,,,LAZARD Julie,BEN AMOR Hasma,points,unanimité,decided,reported
resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012,resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012-b007,,,,,,,,,,,CANO Sophie,,,,ANTONIONI Séverine,,,,,,,,,CANO Sophie,ANTONIONI Séverine,points,unanimité,decided,reported
resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012,resultats-20-2022-23-12-2012-20ffsbf-20et-20da-pdf-2012-b008,,,,,,,,,,,GONZALES Cynthia,,,,COSTES Marie,,,,,,,,,GONZALES Cynthia,COSTES Marie,points,majorité,decided,reported
